year month Tmax Tmin PAR Prec CO2
2059 5 14.6503234863281 8.80070648193362 156.411504437847 77.5309390883194 595.620544433594
2059 6 22.1562286376953 15.376107788086 163.832616386414 36.3488028233405 596.183715820312
2059 7 22.3114562988281 16.061898803711 181.615056183518 67.0227733935462 596.751831054688
2059 8 24.7521835327149 17.7902236938477 117.688075998778 16.7862506896199 597.33544921875
2059 9 19.3177429199219 14.2999130249024 84.2020999442206 94.9434125359403 597.909729003906
2059 10 14.7600570678711 10.8238464355469 55.6326462612357 69.6412255929317 598.483947753906
2059 11 5.03462371826174 2.02519378662112 24.722770430247 21.6922751715174 599.058166503906
2059 12 5.39620361328127 2.65080413818362 11.0546720899561 32.8877202555304 599.632507324219
2060 1 -0.111433410644509 -2.61192932128904 17.6460215153233 61.0712978668744 600.216125488281
2060 2 4.14315185546877 0.504739379882835 42.8195625381908 29.8296133987606 600.771545410156
2060 3 5.07078704833987 0.784257507324241 82.2845087953793 33.3736278917058 601.326965332031
2060 4 11.6074768066406 6.44332275390627 116.657568249173 102.335202085669 601.901245117188
2060 5 15.593408203125 9.71502838134768 140.484000060379 126.181134197395 602.475463867188
2060 6 23.4270568847656 16.1153732299805 159.383815345764 2.96337377267264 603.049682617188
2060 7 24.764794921875 18.2304473876953 163.988298485869 59.3164652382256 603.628540039062
2060 8 23.6973052978516 17.2383972167969 134.417996613697 42.2911156856571 604.222534179688
2060 9 20.0088287353516 13.7954345703125 88.6014737129211 42.2245830850443 604.806945800781
2060 10 12.2192321777344 7.83170471191409 51.8742130269286 116.145834355848 605.391418457031
2060 11 4.48304138183596 1.5768981933594 25.3969508478377 59.8310089262668 605.975891113281
2060 12 0.948640441894554 -2.55768432617185 12.6992992365232 74.0745513030561 606.560363769531
2061 1 -1.28146209716795 -3.91585388183591 19.1793423837231 59.1410656634253 607.154357910156
2061 2 -2.34664001464841 -5.7566207885742 45.7521618230002 70.5550780403428 607.719665527344
2061 3 0.539666748046898 -3.77760162353513 77.5831260311988 25.1185603010526 608.284973144531
2061 4 10.6533142089844 4.15046081542971 122.031393462287 43.7314267619513 608.869445800781
2061 5 17.3884292602539 10.4654556274414 153.861549619449 43.8301114918431 609.453857421875
2061 6 21.1571899414063 13.978646850586 163.465024134318 30.8253587427316 610.038330078125
2061 7 22.6389251708985 15.7555480957031 150.207786424698 30.2629613943282 610.626220703125
2061 8 24.2618041992188 17.1192337036133 132.068082916096 43.1096468382748 611.228088378906
2061 9 22.3979278564453 15.2495895385742 92.7162610668606 19.91301918315 611.8203125
2061 10 11.5173965454102 7.21311340332034 52.3662223016062 123.983376004617 612.412536621094
2061 11 8.58000335693362 5.89850769042971 24.1706784174177 110.407692671288 613.004760742188
2061 12 7.79579315185549 5.57136688232424 11.2784256063482 146.827267308254 613.596923828125
2062 1 2.23549804687502 -0.495184326171852 18.0730806678854 80.020967827295 614.198852539062
2062 2 0.436151123046898 -3.68454589843748 45.6081667831966 92.6526615803596 614.771606445312
2062 3 6.25491485595705 1.55450592041018 78.0851418997652 63.9022823888808 615.344421386719
2062 4 13.6506210327149 6.00068054199221 116.51000486162 7.48935981391696 615.936584472656
2062 5 17.3992477416992 10.6543823242188 160.784717933081 47.1214829158271 616.52880859375
2062 6 21.8377700805664 15.0953765869141 160.229105139838 22.6131583003735 617.121032714844
2062 7 22.9920669555664 16.8017288208008 167.532504797495 58.6668413525331 617.715759277344
2062 8 22.6276184082031 16.6286560058594 123.33275657982 62.8653648745967 618.323608398438
2062 9 18.8936706542969 13.6186080932617 92.0436022461785 64.4430970569374 618.921630859375
2062 10 15.6572509765625 11.0700088500977 53.3400488043344 21.0617533812183 619.519653320312
2062 11 9.86177978515627 6.8011184692383 23.7055410750707 134.967859979952 620.11767578125
2062 12 5.31389770507815 2.64460906982424 11.73756274049 89.7166968643432 620.715698242188
2063 1 -4.71474304199216 -7.93559112548826 17.4866578299512 29.5748804855975 621.323486328125
2063 2 -5.63764038085935 -10.1573699951172 42.4695995001566 41.4687985321507 621.901916503906
